SubjectID;Condition;Medium;Ending;Interactivity;Earning;Donation;Percentage;AssICRC;EmbodyAv;Age;Gender;ExperienceVR;Student;Socioeconomic;FamiliarICRC;DonatedICRC;LinkICRC;Angry;Afraid;Excited;Disgusted;Sad;Stressed;Moved;Bored;Calm;Proud;Joyful;Stimulating;Enriching;Pleasant;Vivid;Moving;Engaging;Educational;Interesting;AspectsInspiringDonations;RegularDon;sp1;sp2;sp3;spAV;em1;em2;emAV;im1;im2;im3;imAV;M1;M2;M3;M4;malAV;SE1;SE2;SE3;seAV;Mor;Nat;G1;G2;G3;gAV;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;ssAV;TM_Base;TM_P1;TM_P2;TM_End;TM_P1_Delta;TM_P2_Delta;TM_End_Delta;EC_Base;EC_P1;EC_P2;EC_End;EC_P1_Delta;EC_P2_Delta;EC_End_Delta;Pamp_Base;Pamp_P1;Pamp_P2;Pamp_End;Pamp_P1_Delta;Pamp_P2_Delta;Pamp_End_Delta;AOC_Baseline;AOC_P1;AOC_P2;AOC_End;AOC_P1_Delta;AOC_P2_Delta;AOC_End_Delta;HR_Amp_Base;HR_Amp_P1;HR_Amp_P2;HR_Amp_End;HR_Amp_P1_Delta;HR_Amp_P2_Delta;HR_Amp_End_Delta;BPM_Base;BPM_P1;BPM_P2;BPM_End;BPM_P1_Delta;BPM_P2_Delta;BPM_End_Delta;TM_ex;TM_ex_Delta;EC_ex;EC_ex_Delta;Pamp_ex;Pamp_ex_Delta;AOC_ex;AOC_ex_Delta;HR_Amp_ex;HR_Amp_ex_Delta;BPM_ex;BPM_ex_Delta
15012910;1;1;0;1;9.2;7;76.08695652;0.63;0.63;19;1;1;Yes;2;1;0;N;1;3;3;2;2;2;2;1;3;2;1;4;3;1;4;4;2;4;5;"D'une manière on voit ce que ça fait d'être sur le terrain. De plus savoir que ce n'est pas réel nous amène à nois dire que dans la réalité c'est pire. C'sst comme une prise de conscience. """;Maybe;3;5;5;4.333333333;4;5;4.5;4;3;3;3.333333333;2;1;2;3;2;2;4;4;3.333333333;4;1;3;4;3;3.333333333;3;2;4;3;4;4;3;4;3.375;3.7813893;5.636031032;5.846944261;5.807547071;1.854641732;2.065554961;2.026157771;0.13847031;0.087565674;0.14505893;0.151975684;-0.050904636;0.00658862;0.013505374;0.10003819;0.217120467;0.126927757;0.127968064;0.117082276;0.026889567;0.027929874;3.779996861;5.648451951;5.852509888;5.793508565;1.86845509;2.072513027;2.013511705;0.33725109;0.387007053;0.354106225;0.42959684;0.049755962;0.016855135;0.09234575;97.62947055;104.7375885;105.3348111;108.9965398;7.108117918;7.705340507;11.36706924;5.741487647;1.960098347;0.116312302;-0.022158008;0.172024112;0.071985921;5.750480919;1.970484058;0.370556639;0.033305549;105.0361998;7.406729212
15240410;2;1;1;1;9.2;0;0;1;0.89;18;1;0;Yes;1;0;0;N;1;2;3;2;4;2;3;1;1;1;1;4;3;2;4;3;2;2;5;L'aide des gens en guerre;Yes;5;4;2;3.666666667;5;3;4;5;5;4;4.666666667;1;1;2;2;1.5;2;2;4;2.666666667;5;4;4;4;3;3.666666667;4;1;1;3;5;5;3;4;3.25;5.718426671;7.258018113;6.533478827;6.318658568;1.539591441;0.815052156;0.600231896;0.065135971;0.079004543;0.05733945;0;0.013868571;-0.007796522;-0.065135971;0.0498216;0.0766704;0.025971371;;0.0268488;-0.023850229;;5.718414671;7.256102023;6.532914272;6.317186398;1.537687351;0.814499601;0.598771727;0.038800498;0.102142609;0.099252402;0.129179486;0.063342111;0.060451904;0.090378988;107.0717131;113.7998072;110.4947679;110.0436681;6.728094025;3.423054736;2.971954975;6.89574847;1.177321799;0.068171996;0.003036025;0.051320886;0.001499286;6.894508147;1.176093476;0.100697505;0.061897007;112.1472875;5.075574381
15250211;1;1;0;1;12.1;0.1;0.826446281;0.730011;0.687297;26;0;2;Yes;4;1;0;N;1;2;2;1;3;2;2;1;4;2;2;2;4;5;3;2;3;2;4;"Le fait d'eveiller les émotions en sauvant un/e enfant.""";Maybe;4;4;3;3.666666667;4;4;4;4;4;3;3.666666667;2;2;2;2;2;3;4;4;3.666666667;3;3;3;3;3;3;4;2;3;4;1;2;4;3;2.875;5.253115295;7.201222929;7.213024762;6.601433998;1.948107633;1.959909467;1.348318703;0.06555765;0.099661152;0.071671743;0.073800738;0.034103502;0.006114094;0.008243088;0.148601128;0.204386119;0.216911339;0.024912126;0.05578499;0.068310211;-0.123689002;5.254632005;7.202996952;7.231447056;6.598103145;1.948364947;1.976815051;1.343471139;1.147197085;1.166527264;0.831062186;1.148252242;0.019330179;-0.316134899;0.001055157;83.13972785;81.6444201;84.94864468;81.14558473;-1.495307746;1.808916837;-1.99414312;7.207123845;1.95400855;0.085666448;0.020108798;0.210648729;0.062047601;7.217222004;1.962589999;0.998794725;-0.14840236;83.29653239;0.156804545
15941210;1;1;0;1;12.1;10;82.6446281;0.739099;0.699682;27;1;2;Yes;1;1;1;N;1;3;2;1;2;2;4;1;2;1;1;4;3;4;4;5;3;4;5;"To be really in the sitation makes it feel more close and real sometjmes war and people dying is jusf sth you here in the news""";Maybe;2;3;1;2;4;3;3.5;3;4;4;3.666666667;1;3;1;2;1.75;4;1;5;3.333333333;5;1;4;5;2;3.666666667;5;2;4;4;5;5;4;4;4.125;4.926117851;6.640363721;7.03859438;7.063187898;1.714245869;2.112476529;2.137070047;0.058202378;0.148022838;0.091019417;0.1179941;0.08982046;0.032817039;0.059791722;0.218512636;0.403996129;0.537871311;0.312464297;0.185483493;0.319358675;0.093951661;4.931762718;6.637086942;7.034115611;7.048183947;1.705324224;2.102352893;2.116421229;0.57905611;1.215063217;1.020635254;0.910733461;0.636007107;0.441579144;0.331677352;72.58674284;67.76715899;76.04327666;72.09612817;-4.819583846;3.456533824;-0.490614667;6.83947905;1.913361199;0.119521128;0.06131875;0.47093372;0.252421084;6.835601277;1.903838559;1.117849236;0.538793126;71.90521783;-0.681525011
16112110;1;1;0;1;9;4.5;50;0.479553;0.695167;27;1;3;Yes;4;2;1;N;3;2;1;2;4;2;4;2;3;2;1;3;2;1;3;3;2;3;3;Les experience personnel de la mort de personne enconue,  imagination of the past life of the people in this city in comaprison with what is happening now.;Maybe;4;2;4;3.333333333;4;4;4;3;3;2;2.666666667;2;3;2;2;2.25;3;2;3;2.666666667;4;1;4;4;1;3;5;2;3;1;5;4;3;2;3.125;8.391196664;9.724487847;9.778017803;10.04346846;1.333291183;1.386821139;1.652271796;0.066655557;0.092314793;0.095837897;0.051572976;0.025659236;0.02918234;-0.015082582;0.145312098;0.047626692;0.059897454;0.107865298;-0.097685406;-0.085414644;-0.0374468;8.394293809;9.716859139;9.782999513;10.03504126;1.32256533;1.388705703;1.640747454;0.038413831;0.079133386;0.063346906;0.057114096;0.040719555;0.024933075;0.018700265;86.50198128;96.82451847;99.03042061;81.03545301;10.32253718;12.52843933;-5.466528273;9.751252825;1.360056161;0.094076345;0.027420788;0.053762073;-0.091550025;9.749929326;1.355635517;0.071240146;0.032826315;97.92746954;11.42548825
16201210;1;1;0;1;12.4;8;64.51612903;0.98803;0.267649;21;0;1;Yes;1;2;0;N;1;1;1;1;1;1;1;1;5;1;1;1;4;2;2;4;2;4;4;Si les personnes pouvait bouger librement et si les graphismes étaient meilleur;Yes;4;4;4;4;2;4;3;1;4;1;2;1;1;2;4;2;2;4;4;3.333333333;2;2;2;2;4;2.666666667;2;1;2;4;2;4;5;2;2.75;5.248798797;9.132625152;9.270884554;9.296590192;3.883826355;4.022085757;4.047791395;0.075269716;0.166152385;0.128228613;0.115942029;0.090882669;0.052958897;0.040672313;0.165257076;0.168265692;0.319496754;0.399296957;0.003008616;0.154239678;0.234039881;5.257780271;9.148824745;9.299367322;9.306373165;3.891044474;4.041587051;4.048592894;0.39886162;0.378208572;0.395683473;0.362611733;-0.020653048;-0.003178147;-0.036249886;104.7758601;103.960396;104.5498548;107.5401731;-0.815464017;-0.226005265;2.764312996;9.201754853;3.952956056;0.147190499;0.071920783;0.243881223;0.078624147;9.224096033;3.966315762;0.386946023;-0.011915597;104.2551254;-0.520734641
16381810;1;1;0;1;9.1;2;21.97802198;0.872864;0.668462;21;1;0;Yes;3;2;1;N;1;3;2;1;1;3;3;1;2;1;1;3;4;3;5;4;5;4;5;L'immersion permet une meilleure considération de la réalité de terrain;Maybe;3;4;3;3.333333333;5;5;5;5;5;5;5;1;1;1;3;1.5;3;2;3;2.666666667;5;1;4;5;2;3.666666667;3;5;2;1;4;4;1;3;2.875;6.607076896;7.089519443;7.394517684;7.142062825;0.482442547;0.787440788;0.534985929;0.058377116;0.031959092;0.107913669;0.067249496;-0.026418024;0.049536553;0.008872379;0.127950377;0.097377468;0.077082091;0.047154011;-0.030572908;-0.050868286;-0.080796366;6.60461348;7.089824752;7.398237083;7.101183719;0.485211272;0.793623603;0.496570239;0.028499412;0.047710431;0.046567953;0.043833999;0.019211019;0.018068541;0.015334586;77.93522267;83.59285363;81.96107784;80.76009501;5.657630958;4.025855172;2.82487234;7.242018563;0.634941668;0.069936381;0.011559265;0.08722978;-0.040720597;7.244030918;0.639417437;0.047139192;0.01863978;82.77696574;4.841743065
16611410;1;1;0;1;6;13.9;231.6666667;0.946294;0.923269;43;0;1;No;1;2;0;N;2;2;2;3;4;3;5;1;3;5;1;5;5;1;4;5;5;5;4;-  Sauver la vie d'une petite fille,  L'horreur des bombardements;Yes;4;4;4;4;4;4;4;4;4;4;4;1;1;4;1;1.75;3;1;4;2.666666667;4;1;4;3;4;3.666666667;3;1;1;1;4;1;1;1;1.625;2.049081488;5.393536016;5.18090667;3.992220919;3.344454528;3.131825182;1.943139431;0.048883819;0.111172874;0.151630023;0.166297118;0.062289054;0.102746203;0.117413298;0.040941363;0.697399991;0.515090554;0.315474032;0.656458628;0.474149191;0.274532669;2.051691681;5.355008936;5.252908365;4.017445093;3.303317255;3.201216685;1.965753412;0.754075291;0.330484393;0.271059757;0.428719133;-0.423590898;-0.483015534;-0.325356158;91.8065153;83.96501458;84.10667489;84.6106683;-7.841500724;-7.699840413;-7.195846999;5.287221343;3.238139855;0.131401448;0.082517629;0.606245272;0.565303909;5.30395865;3.25226697;0.300772075;-0.453303216;84.03584473;-7.770670568
16612810;1;1;0;1;9.9;4;40.4040404;0.613122;0.861472;22;1;3;Yes;1;2;2;N;2;4;2;2;3;4;4;1;1;1;1;4;4;1;5;3;4;5;5;Ce sont les aspects émotionnels (identification à la victime  etc) et les émotions de type peur et empathie qui incitent à faire un don.;Yes;3;5;3;3.666666667;5;5;5;4;4;5;4.333333333;2;3;1;2;2;5;5;2;4;3;1;1;2;4;2.333333333;2;4;2;4;1;4;1;2;2.5;7.286302106;10.39094224;11.21389832;8.741005091;3.104640134;3.927596219;1.454702985;0.090423346;0.149540696;0.107152424;0.209205021;0.059117351;0.016729079;0.118781675;0.306005005;0.431424291;0.391939342;0.268586611;0.125419286;0.085934337;-0.037418394;7.278667619;10.41690379;11.22802234;8.759610077;3.138236168;3.949354719;1.480942457;0.342127311;0.371770527;0.552540462;0.687028216;0.029643215;0.21041315;0.344900904;;;;;0;0;;10.80242028;3.516118176;0.12834656;0.037923215;0.411681816;0.105676812;10.82246306;3.543795444;0.462155494;0.120028183;;
16940510;1;1;0;1;6.6;1;15.15151515;0.7;0.93;20;1;0;Yes;1;2;0;N;2;1;2;1;2;2;2;1;2;3;3;4;4;3;4;4;3;4;5;;Maybe;3;4;3;3.333333333;5;4;4.5;4;5;4;4.333333333;3;4;1;3;2.75;1;1;2;1.333333333;4;1;3;3;5;3.666666667;2;3;1;1;3;5;1;1;2.125;3.281480473;3.829289638;4.005018533;4.381197112;0.547809165;0.72353806;1.099716639;0.058115401;0.058671673;0.084345479;0.067385445;0.000556273;0.026230079;0.009270044;0.118907086;0.104964931;0.086018352;0.130979894;-0.013942155;-0.032888734;0.012072808;3.28153454;3.828589511;4.003488328;4.375583542;0.547054971;0.721953789;1.094049002;0.628662864;1.186018772;0.405272942;0.528239013;0.557355908;-0.223389923;-0.100423851;88.85149348;89.57362952;99.56748168;90.97801365;0.722136044;10.7159882;2.126520168;3.917154085;0.635673612;0.071508576;0.013393176;0.095491641;-0.023415445;3.916038919;0.63450438;0.795645857;0.166982993;94.5705556;5.719062125
21161410;2;1;1;1;9.8;9.8;100;0.681482;1;25;0;1;Yes;1;2;1;Y;3;3;3;3;2;2;3;3;4;3;3;5;4;4;4;5;4;5;4;Le fait de avoir des enfants;Yes;4;4;4;4;4;4;4;4;5;5;4.666666667;4;4;4;4;4;4;2;5;3.666666667;5;1;2;4;4;3.333333333;4;5;4;5;4;2;3;1;3.5;9.998463178;14.31454369;12.75850443;11.66377801;4.316080512;2.760041251;1.665314831;0.078876794;0.060667341;0.07517384;0.067934783;-0.018209454;-0.003702955;-0.010942012;0.169665503;0.292160062;0.226162636;0.097900905;0.122494559;0.056497134;-0.071764598;9.99767793;14.31031896;12.75621465;11.66800401;4.312641034;2.758536719;1.670326085;0.064670501;0.084751706;0.06812301;0.030434883;0.020081206;0.00345251;-0.034235618;75.99171579;75.18032562;73.85458646;72.56235828;-0.811390171;-2.137129326;-3.429357511;13.53652406;3.538060881;0.06792059;-0.010956204;0.259161349;0.089495846;13.53326681;3.535588877;0.076437358;0.011766858;74.51745604;-1.474259749
21432110;2;1;1;1;15;5;33.33333333;0.63;0.82;20;1;2;Yes;1;2;0;N;1;5;2;1;3;5;3;1;3;4;1;4;3;2;4;4;5;4;4;"L'enfant blessé et les cries des gens""";Yes;4;5;4;4.333333333;5;5;5;5;5;4;4.666666667;2;1;5;2;2.5;2;4;5;3.666666667;5;2;4;4;2;3.333333333;3;4;1;2;2;2;3;1;2.25;5.273436315;12.44649183;10.47440587;9.792392376;7.173055516;5.200969551;4.51895606;0.024752475;0.149892934;0.091431557;0.104657248;0.125140458;0.066679082;0.079904772;0.174154689;0.679036263;0.57289994;0.363013221;0.504881574;0.398745251;0.188858533;5.276656799;12.48162758;10.50536737;9.819218477;7.204970782;5.228710568;4.542561679;0.769147683;0.246294413;0.282863906;0.252602305;-0.52285327;-0.486283777;-0.516545377;98.63562398;101.4140434;100.6291481;107.5958647;2.778419404;1.993524164;8.960240695;11.46044885;6.187012533;0.120662245;0.09590977;0.625968101;0.451813413;11.49349747;6.216840675;0.264579159;-0.504568523;101.0215958;2.385971784
21601210;2;1;1;1;12.1;0;0;0.652004;0.610904;20;1;2;Yes;5;2;0;N;2;1;3;1;1;3;2;2;3;2;2;3;3;2;4;3;4;3;4;;Maybe;2;4;2;2.666666667;4;4;4;3;3;3;3;1;1;1;1;1;1;1;2;1.333333333;4;1;2;2;2;2;5;3;4;4;5;3;5;4;4.125;7.825371494;9.980489267;9.806146345;9.815463137;2.155117773;1.980774851;1.990091643;0.049916805;0.077942323;0.059760956;0.048756704;0.028025517;0.009844151;-0.001160101;0.08725336;0.110483819;0.098041088;0.072175834;0.023230459;0.010787728;-0.015077526;7.82424831;9.9843186;9.805160343;9.80510746;2.160070289;1.980912032;1.980859149;0.070987917;;0.184867675;0.099418362;-0.070987917;0.113879758;0.028430444;58.88324873;;77.53846154;;;18.65521281;;9.893317806;2.067946312;0.068851639;0.018934834;0.104262454;0.017009093;9.894739471;2.070491161;;;;
21651810;2;1;1;1;9.7;5;51.54639175;0.867146;0.803601;18;0;0;Yes;1;2;0;N;2;1;4;2;3;1;4;1;4;3;1;4;2;3;3;4;4;4;5;Ľaspect des deces et le rôle important de la cicr;Maybe;3;2;4;3;3;4;3.5;3;4;2;3;1;1;2;1;1.25;3;1;4;2.666666667;4;3;3;3;3;3;3;2;3;1;1;2;2;3;2.125;8.727913862;9.651998802;9.260518019;9.195354672;0.924084939;0.532604156;0.46744081;0.058343057;0.063104754;0.070746374;0.061919505;0.004761697;0.012403317;0.003576447;0.078363231;0.141471808;0.022895611;0.028428954;0.063108577;-0.05546762;-0.049934277;8.731080622;9.653802017;9.25765378;9.19204904;0.922721395;0.526573158;0.460968418;0.153209065;0.077989023;0.105622894;0.098104182;-0.075220042;-0.047586171;-0.055104883;87.61711826;108.6464364;100.6129289;86.34572554;21.02931814;12.99581062;-1.271392714;9.45625841;0.728344548;0.066925564;0.008582507;0.08218371;0.003820479;9.455727898;0.724647277;0.091805958;-0.061403106;104.6296826;17.01256438
21660710;2;1;1;1;9.3;4;43.01075269;0.917457;0.430323;19;1;0;Yes;3;1;2;N;3;3;2;3;4;3;3;1;1;1;2;2;2;2;4;3;3;3;4;Le petut enfant que nous sommes chargés de sauver;Maybe;4;3;3;3.333333333;4;5;4.5;4;3;3;3.333333333;2;2;1;3;2;2;4;3;3;5;1;5;4;1;3.333333333;5;2;3;4;2;4;4;3;3.375;5.297063101;7.627730152;8.327859575;7.976853857;2.330667051;3.030796474;2.679790756;0.049586777;0.085052094;0.094002632;0.116482236;0.035465318;0.044415855;0.06689546;0.069202871;0.146445404;0.246265539;0.085117388;0.077242533;0.177062668;0.015914518;5.298790442;7.629632437;8.335411151;7.949553553;2.330841995;3.036620708;2.650763111;0.148244532;0.205440187;0.230126272;0.305077188;0.057195655;0.081881741;0.156832656;57.94910557;121.5779263;119.6323198;119.5516812;63.62882071;61.68321419;61.60257563;7.977794864;2.680731763;0.089527363;0.039940586;0.196355471;0.127152601;7.982521794;2.683731352;0.217783229;0.069538698;120.605123;62.65601745
21860410;2;1;1;1;6;6;100;0.93;0.98;37;0;0;Yes;1;2;0;N;1;5;1;3;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;Il y a des blesses et il faut les aidez;No;1;5;5;3.666666667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0.137976487;0.083334419;0.090156789;0.09558256;-0.054642068;-0.047819698;-0.042393927;93.84409502;91.27405258;83.0411515;81.63265306;-2.570042438;-10.80294351;-12.21144195;;;;;;;;;0.086745604;-0.051230883;87.15760204;-6.686492975
22001810;2;1;1;1;6.8;6.8;100;0.845731;0.979421;28;1;0;Yes;4;2;2;N;2;4;2;1;3;3;4;1;4;2;2;5;5;3;5;4;5;5;5;Le fait de se sentir immergé, d etre acteur de la situation et pouvoir faire qqch;Yes;5;5;4;4.666666667;5;5;5;5;5;4;4.666666667;1;1;1;1;1;5;1;5;3.666666667;4;1;3;4;3;3.333333333;5;1;4;4;4;4;4;3;3.625;6.647760653;10.4813622;10.65997286;10.72831016;3.833601549;4.012212207;4.080549507;0.133300008;0.198807157;0.156372166;0.109649123;0.065507149;0.023072157;-0.023650886;0.116940379;0.481100406;0.298777797;0.639796296;0.364160027;0.181837418;0.522855917;6.649468295;10.47522086;10.66678246;10.71223044;3.825752568;4.017314164;4.062762144;1.018608772;;0.280081733;0.069109727;-1.018608772;-0.73852704;-0.949499045;108.2419694;;123.3246677;115.4690687;;15.08269825;7.227099248;10.57066753;3.922906878;0.177589661;0.044289653;0.389939102;0.272998723;10.57100166;3.921533366;;;;
22130510;2;1;0;1;9.6;9.6;100;0.88;1;24;0;0;No;1;1;0;N;2;2;2;2;2;4;3;1;1;1;1;5;4;3;4;4;4;5;5;"Le fait de voir la réalité autre part que devant leur television en ayant l'impression de vivre ce qu'il se passe sur le terrain  cela sucite enormement d'emotions  l'immersion pousse à la reflexion.""";Yes;1;4;4;3;5;5;5;5;5;4;4.666666667;1;1;1;2;1.25;2;2;5;3;4;1;3;4;1;2.666666667;4;2;3;4;5;4;3;2;3.375;4.682451445;6.07782981;5.671669854;5.595928032;1.395378365;0.989218409;0.913476587;0.083409792;0.082304527;0.109170306;0.111172874;-0.001105266;0.025760513;0.027763082;0.080313755;0.043063935;0.039137747;0.044723112;-0.03724982;-0.041176008;-0.035590643;4.683114472;6.076999432;5.669969509;5.596195258;1.39388496;0.986855037;0.913080787;0.306676783;0.42144803;0.353973743;0.233680625;0.114771247;0.04729696;-0.072996158;83.26281943;;;115.9250585;;;32.66223912;5.874749832;1.192298387;0.095737416;0.012327624;0.041100841;-0.039212914;5.87348447;1.190369999;0.387710886;0.081034103;;
22182110;2;1;1;1;9.7;15;154.6391753;0.82441;0.372725;27;1;0;No;3;2;1;N;2;1;2;4;3;1;3;1;4;1;1;4;4;3;5;5;5;4;5;;Yes;5;5;5;5;3;5;4;4;4;5;4.333333333;1;1;1;4;1.75;1;1;3;1.666666667;4;1;4;5;2;3.666666667;5;4;5;3;5;5;5;4;4.5;3.207929471;5.609777723;4.99878539;5.011828888;2.401848252;1.790855919;1.803899417;0.041023958;0.087070091;0.101454177;0.062189055;0.046046133;0.060430219;0.021165097;0.048126541;0.113576965;0.049176958;0.138329772;0.065450423;0.001050416;0.09020323;3.207948597;5.61788512;5.002195971;5.006601633;2.409936523;1.794247374;1.798653036;0.515238691;0.268458484;0.183684343;0.207065089;-0.246780207;-0.331554348;-0.308173602;95.87217044;;;106.1189275;;;10.24675709;5.304281557;2.096352085;0.094262134;0.053238176;0.081376961;0.03325042;5.310040545;2.102091948;0.226071413;-0.289167278;;
22971410;2;1;1;1;9.3;2.5;26.88172043;1;1;26;0;1;No;2;2;1;N;1;1;3;1;1;2;4;1;4;5;5;5;5;5;5;5;5;5;5;La guerre est une situation de catastrophe, dont beaucoup de gens suffrent et perdent leurn proches. Un don ferait partie dun soutien de la part de qui en a besoin.;Yes;5;5;5;5;5;5;5;5;5;5;5;1;1;1;2;1.25;3;3;4;3.333333333;4;1;4;4;1;3;5;3;3;4;5;5;3;2;3.75;11.57392955;9.490329388;9.342078285;9.600627707;-2.083600163;-2.231851266;-1.973301845;0.058158857;0.095488183;0.098023199;0.111607143;0.037329327;0.039864342;0.053448286;0.960483058;0.541929148;0.711071805;0.31819737;-0.41855391;-0.249411253;-0.642285688;11.56632853;9.493786689;9.34966229;9.573153923;-2.072541842;-2.216666241;-1.993174608;0.355126547;1.432769225;1.360666816;0.572631323;1.077642678;1.005540269;0.217504777;78.22396889;;86.89794544;76.27118644;;8.673976548;-1.952782447;9.416203836;-2.157725715;0.096755691;0.038596834;0.626500476;-0.333982581;9.42172449;-2.144604041;1.39671802;1.041591474;;
23222210;2;1;1;1;12.2;0;0;1;0.774819;28;1;0;No;1;2;0;N;1;4;1;2;2;4;2;1;3;1;1;2;3;1;3;3;4;4;4;"Se mettre å la place d'un blessé. Vivre les bruits.  l'immersion""";Yes;5;4;1;3.333333333;5;5;5;4;4;3;3.666666667;4;3;2;4;3.25;1;5;2;2.666666667;3;3;4;3;3;3.333333333;4;4;3;4;4;4;4;4;3.875;11.94687608;14.54685541;;13.88765832;2.599979331;;1.940782242;0.108216099;0.069816151;0;0.137931034;-0.038399948;-0.108216099;0.029714935;0.420387786;0.159501035;;0.074419089;-0.260886751;;-0.345968697;11.95805711;14.56093866;10.82925977;13.88961392;2.602881551;-1.128797347;1.931556811;0.161932541;0.108699946;0.085280261;0.160606536;-0.053232595;-0.07665228;-0.001326005;88.94878706;101.4628797;107.4887298;98.7460815;12.51409264;18.53994273;9.797294443;;;0.034908075;-0.073308024;;;12.69509922;0.737042102;0.096990103;-0.064942438;104.4758047;15.52701768
23290510;2;1;0;1;12;7;58.33333333;0.9;0.74;30;1;2;Yes;1;2;0;N;4;4;2;4;3;4;3;1;1;1;1;4;4;1;5;3;4;5;4;Le sauvetage de l enfant et les soins d urgence dispenses en plein conflit par des medecins qui risquent leur propre vie pour les autres;Yes;4;4;3;3.666666667;5;5;5;5;5;4;4.666666667;1;1;4;1;1.75;2;4;5;3.666666667;5;3;5;4;2;3.666666667;4;5;1;2;2;3;1;2;2.5;4.280103419;7.463870793;6.574029292;5.972223767;3.183767375;2.293925873;1.692120348;0.065979381;0.099502488;0.069363159;0.102880658;0.033523106;0.003383778;0.036901277;0.057585589;0.088497871;0.064651975;0.041978797;0.030912283;0.007066387;-0.015606792;4.280722543;7.461556326;6.573887623;5.972615193;3.180833784;2.29316508;1.691892651;0.03365197;0.121986692;0.110907321;0.207114427;0.088334723;0.077255351;0.173462458;75.69554683;84.08698452;87.39257677;;8.391437688;11.69702994;;7.018950043;2.738846624;0.084432824;0.018453442;0.076574923;0.018989335;7.017721975;2.736999432;0.116447006;0.082795037;85.73978065;10.04423382
23291210;2;1;1;1;9.2;2.2;23.91304348;0.751332;0.722083;19;1;1;Yes;2;2;0;N;1;1;2;1;1;2;2;1;3;2;1;5;2;3;4;4;5;4;4;le coté humain, les enfants;Yes;5;3;1;3;4;4;4;5;4;4;4.333333333;1;1;1;1;1;1;2;3;2;4;1;4;2;3;3;5;5;4;1;4;4;5;1;3.625;6.900556479;8.977646578;9.716368283;9.8734597;2.077090098;2.815811803;2.97290322;0.130271943;0.063291139;0.142472693;0.054054054;-0.066980803;0.01220075;-0.076217889;0.162995072;0.240812636;0.202645816;0.117741595;0.077817564;0.039650744;-0.045253477;6.899942829;8.993219671;9.73123663;9.872243865;2.093276842;2.831293801;2.972301036;0.109815555;0.319953848;0.542874001;0.393163892;0.210138293;0.433058446;0.283348337;82.71108558;84.67344929;96.19073113;93.42560554;1.962363711;13.47964555;10.71451995;9.34700743;2.446450951;0.102881916;-0.027390027;0.221729226;0.058734154;9.36222815;2.462285322;0.431413924;0.321598369;90.43209021;7.72100463
23352910;2;1;1;1;9.6;9.6;100;0.86;0.74;25;1;0;Yes;1;2;0;N;3;4;4;4;4;3;5;2;3;4;3;3;4;3;3;4;3;3;4;"L'empathie""";Maybe;3;3;2;2.666666667;4;4;4;4;4;3;3.666666667;2;2;2;2;2;2;4;4;3.333333333;4;2;3;2;2;2.333333333;4;1;1;3;4;4;2;3;2.75;5.264223923;8.164879518;8.956886755;8.979589544;2.900655596;3.692662832;3.715365621;0.146329567;0.169122977;0.147601476;0.11148272;0.02279341;0.001271909;-0.034846847;0.121887378;0.168562834;0.256741164;0.088685217;0.046675456;0.134853786;-0.033202161;5.26306121;8.181639125;8.986326589;8.95810786;2.918577916;3.723265379;3.69504665;0.424684324;0.241970779;0.44991815;0.412753653;-0.182713545;0.025233826;-0.011930671;81.64948454;92.36367535;90.17186915;84.04966571;10.71419081;8.522384613;2.400181175;8.560883137;3.296659214;0.158362226;0.01203266;0.212651999;0.090764621;8.583982857;3.320921647;0.345944464;-0.078739859;91.26777225;9.618287712
23602610;2;1;1;1;9.6;3;31.25;0.964418;0;22;1;2;Yes;2;1;0;N;1;1;2;1;1;2;1;1;4;1;1;3;3;2;2;2;2;3;4;"Les pleurs de l'enfant et de sa mère. Plutot ce coté humain""";Maybe;2;1;1;1.333333333;1;1;1;4;3;2;3;2;2;1;3;2;2;4;1;2.333333333;3;2;1;1;5;2.333333333;1;2;3;1;1;2;5;1;2;8.735738483;9.599849849;9.334328273;9.211738596;0.864111366;0.598589791;0.476000114;0.120462576;0.102817191;0.060731204;0.058343057;-0.017645385;-0.059731373;-0.062119519;0.136041707;0.108318437;0.141039158;0.036639347;-0.027723269;0.004997452;-0.099402359;8.732612327;9.594081145;9.334921068;9.20797294;0.861468818;0.60230874;0.475360613;0.178265244;0.108636223;0.096655366;0.080444968;-0.069629021;-0.081609878;-0.097820276;110.5429754;108.0705714;108.3668372;106.7344346;-2.472404023;-2.176138248;-3.808540846;9.467089061;0.731350579;0.081774197;-0.038688379;0.124678798;-0.011362909;9.464501107;0.731888779;0.102645795;-0.07561945;108.2187043;-2.324271136
